Pressure,Temp,nbot,fe_mant,feO_mant,S_metal,silicate_olivine%,ol_frac,C_metal,cf,Liq_frac,ave_ni,ni_err,ave_co,co_err,ave_cr,cr_err,ave_nb,nb_err,ave_w,w_err,ave_v,v_err,ave_mo,mo_err,ave_si,si_err,ave_mn,mn_err,ni_act,fe_act,Ol_D_Cr,Ol_D_V,Ol_D_Ni,Ol_D_Co
3,1827.545,3.974,26,33.449,5,0.3,0.272,3,0.09322,0.63475,96.58762718,11.76478952,23.45899454,1.543009535,0.056654482,0.004113005,1.21E-06,4.70E-07,10.25917316,1.738078511,0.005727247,0.000657479,107.280452,20.07044208,7.15E-05,5.36E-06,0.003063297,0.000236467,1.76993,0.99535,0.85,0.4396,3.17686,1.2222
3,1827.545,3.974,26,33.449,5,0.3,0.272,4,0.09322,0.63475,84.0201696,9.761119236,20.99550881,1.344530264,0.058218846,0.00422656,1.10E-06,4.29E-07,10.16752937,1.720116592,0.006915042,0.000793801,120.8996799,23.78947074,5.33E-05,3.99E-06,0.003111471,0.000240184,1.76993,0.99535,0.85,0.40941,3.17686,1.2222
3,1827.545,3.974,26,33.449,5,0.3,0.272,5,0.09322,0.63475,73.33695591,8.14505213,18.83622535,1.177180908,0.05981289,0.004342265,9.84E-07,3.82E-07,9.727149664,1.634228397,0.008248426,0.000946818,133.6268971,27.43516971,3.92E-05,2.94E-06,0.003162112,0.000244091,1.76993,0.99535,0.85,0.37869,3.17686,1.2222
3,1827.545,3.974,26,33.449,5,0.3,0.272,5.326,0.09322,0.63475,70.51232809,7.736482226,18.25865822,1.132166649,0.060244358,0.004373551,9.50E-07,3.69E-07,9.545492416,1.597195847,0.008625415,0.000990002,137.4959854,28.58455377,3.60E-05,2.70E-06,0.003175952,0.000245161,1.76993,0.99535,0.85,0.3687,3.17686,1.2222
3,1811.646,4,26,33.449,5,0.4,0.3627,0.001,0.09322,0.54407,103.8072479,11.55707147,29.37890435,1.971435829,0.046767372,0.003426714,1.10E-06,4.30E-07,11.94361312,2.213192352,0.002693834,0.000312163,65.80879562,10.14645269,0.000189898,1.42E-05,0.002947468,0.000229371,1.85366,1.19917,0.85,0.50119,3.63681,1.33025
3,1811.646,4,26,33.449,5,0.4,0.3627,1,0.09322,0.54407,89.27489888,9.512953688,26.06029515,1.698457849,0.048148733,0.003527922,1.10E-06,4.32E-07,13.57746889,2.578989864,0.003414109,0.000395605,79.99362818,13.3477758,0.000149217,1.12E-05,0.002989095,0.000232607,1.85366,1.19917,0.85,0.47927,3.63681,1.33025
3,1811.646,4,26,33.449,5,0.4,0.3627,2,0.09322,0.54407,77.08120036,7.880708912,23.18406463,1.471401201,0.04955883,0.003631229,1.07E-06,4.18E-07,14.68945311,2.836370905,0.004264109,0.000494054,94.69375774,16.94284718,0.000114996,8.62E-06,0.003033779,0.000236082,1.85366,1.19917,0.85,0.45382,3.63681,1.33025
3,1811.646,4,26,33.449,5,0.4,0.3627,3,0.09322,0.54407,66.81234624,6.570901482,20.68361799,1.281510827,0.050997462,0.003736617,1.01E-06,3.93E-07,15.20629777,2.958442029,0.005252861,0.000608549,109.439961,20.80669373,8.71E-05,6.53E-06,0.003081318,0.000239779,1.85366,1.19917,0.85,0.426,3.63681,1.33025
3,1811.646,4,26,33.449,5,0.4,0.3627,4,0.09322,0.54407,58.12507083,5.513406737,18.50141185,1.121706715,0.052465845,0.003844176,9.19E-07,3.60E-07,15.13299317,2.941433473,0.006388442,0.000740017,123.7811753,24.791328,6.51E-05,4.88E-06,0.003131588,0.000243689,1.85366,1.19917,0.85,0.39681,3.63681,1.33025
3,1811.646,4,26,33.449,5,0.4,0.3627,5,0.09322,0.54407,50.74368658,4.654394829,16.58998038,0.986414077,0.053965218,0.003953996,8.20E-07,3.21E-07,14.53702162,2.801736027,0.007677,0.000889165,137.2983125,28.73683918,4.80E-05,3.59E-06,0.003184503,0.000247804,1.85366,1.19917,0.85,0.3671,3.63681,1.33025
3,1811.646,4,26,33.449,5,0.4,0.3627,5.286,0.09322,0.54407,49.10314137,4.47026866,16.15699466,0.955320263,0.054309916,0.003979142,7.96E-07,3.12E-07,14.3136299,2.746887691,0.007986375,0.000924872,140.9316731,29.83796407,4.47E-05,3.34E-06,0.003196804,0.000248764,1.85366,1.19917,0.85,0.35861,3.63681,1.33025
3,1796.668,4,26,33.449,5,0.5,0.4534,0.001,0.09322,0.45339,68.74037971,6.245265179,25.4901143,1.59259089,0.042176754,0.003122081,9.77E-07,3.84E-07,19.83814451,4.452012254,0.002479597,0.00029001,69.72904911,11.07648658,0.000239602,1.80E-05,0.00305364,0.000239458,1.94127,1.4856,0.85,0.48612,4.16281,1.45381
3,1796.668,4,26,33.449,5,0.5,0.4534,1,0.09322,0.45339,59.13212482,5.212347426,22.59947873,1.380256389,0.043475674,0.003218195,9.83E-07,3.86E-07,22.6688615,5.271792138,0.003163365,0.000369921,85.13703197,14.67186224,0.000188881,1.42E-05,0.003098276,0.000242956,1.94127,1.4856,0.85,0.46508,4.16281,1.45381
3,1796.668,4,26,33.449,5,0.5,0.4534,2,0.09322,0.45339,51.0742349,4.379052627,20.09581842,1.202648068,0.044804642,0.003316517,9.56E-07,3.75E-07,24.65236051,5.870693755,0.003979633,0.000465274,101.2210952,18.74638836,0.000146025,1.10E-05,0.003146257,0.000246716,1.94127,1.4856,0.85,0.44057,4.16281,1.45381
3,1796.668,4,26,33.449,5,0.5,0.4534,3,0.09322,0.45339,44.29052454,3.702901761,17.92055699,1.053250259,0.046163363,0.003417024,9.00E-07,3.54E-07,25.65117007,6.180065302,0.004940501,0.00057747,117.4796357,23.16670264,0.000111006,8.33E-06,0.003197391,0.000250724,1.94127,1.4856,0.85,0.41373,4.16281,1.45381
3,1796.668,4,26,33.449,5,0.5,0.4534,4,0.09322,0.45339,38.55233297,3.15049861,16.02314716,0.926776692,0.047552796,0.003519786,8.26E-07,3.24E-07,25.65776614,6.18302526,0.006057451,0.000707835,133.4213659,27.7698201,8.31E-05,6.24E-06,0.00325157,0.00025497,1.94127,1.4856,0.85,0.38554,4.16281,1.45381
3,1796.668,4,26,33.449,5,0.5,0.4534,5,0.09322,0.45339,33.67632339,2.696153651,14.36193176,0.819056496,0.048973838,0.003624869,7.38E-07,2.90E-07,24.77126993,5.909781586,0.007340243,0.000857499,148.5804751,32.3749491,6.15E-05,4.61E-06,0.003308715,0.00025945,1.94127,1.4856,0.85,0.3568,4.16281,1.45381
3,1796.668,4,26,33.449,5,0.5,0.4534,5.249,0.09322,0.45339,32.78507787,2.614453743,14.05072287,0.798351151,0.0492451,0.003644754,7.21E-07,2.83E-07,24.46402333,5.8111293,0.007595917,0.000887197,152.14161,33.49910982,5.79E-05,4.34E-06,0.00331979,0.000260321,1.94127,1.4856,0.85,0.34966,4.16281,1.45381
3,1782.942,4,26,33.449,5,0.6,0.5441,0.001,0.09322,0.36271,43.79532208,3.479513378,21.74695441,1.279618142,0.038353474,0.002874614,9.26E-07,3.65E-07,38.45472663,11.57296639,0.002332339,0.000275532,77.47859477,12.92501926,0.00032071,2.42E-05,0.003309622,0.000261377,2.03004,1.89512,0.85,0.47248,4.75929,1.59393
3,1782.942,4,26,33.449,5,0.6,0.5441,1,0.09322,0.36271,37.70263569,2.945595202,19.274807,1.116372455,0.039587671,0.002966981,9.35E-07,3.69E-07,44.21052279,13.96828062,0.002996767,0.00035389,95.06758872,17.25702506,0.00025393,1.91E-05,0.003359733,0.000265332,2.03004,1.89512,0.85,0.45234,4.75929,1.59393
3,1782.942,4,26,33.449,5,0.6,0.5441,2,0.09322,0.36271,32.59246775,2.508648715,17.13434351,0.978749564,0.040852464,0.00306161,9.12E-07,3.59E-07,48.36882019,15.78511739,0.003799928,0.000448526,113.5666233,22.21250212,0.000197122,1.48E-05,0.00341375,0.000269596,2.03004,1.89512,0.85,0.42878,4.75929,1.59393
3,1782.942,4,26,33.449,5,0.6,0.5441,3,0.09322,0.36271,28.28872311,2.148927846,15.27510073,0.862080984,0.042147167,0.003158449,8.62E-07,3.40E-07,50.62356632,16.79977584,0.004757736,0.000561291,132.4084874,27.63809046,0.000150413,1.13E-05,0.00347148,0.000274153,2.03004,1.89512,0.85,0.4029,4.75929,1.59393
3,1782.942,4,26,33.449,5,0.6,0.5441,4,0.09322,0.36271,24.64594536,1.850751812,13.65359961,0.762553376,0.043472209,0.003257531,7.93E-07,3.13E-07,50.92173601,16.93662168,0.005886027,0.000694024,151.0252307,33.33943642,0.000113036,8.51E-06,0.003532812,0.000278996,2.03004,1.89512,0.85,0.37565,4.75929,1.59393
3,1782.942,4,26,33.449,5,0.6,0.5441,5,0.09322,0.36271,21.5477615,1.601956957,12.23405287,0.677144147,0.044827908,0.003358879,7.11E-07,2.81E-07,49.42535392,16.26136634,0.007199306,0.000848414,168.8663589,39.09486661,8.38E-05,6.31E-06,0.003597668,0.000284116,2.03004,1.89512,0.85,0.34781,4.75929,1.59393
3,1782.942,4,26,33.449,5,0.6,0.5441,5.214,0.09322,0.36271,21.09311209,1.565076483,12.01964981,0.663747331,0.045037405,0.003374273,6.98E-07,2.75E-07,48.93546627,16.03413461,0.007411217,0.000873146,172.4904131,40.31010994,7.98E-05,6.00E-06,0.003607924,0.000284929,2.03004,1.89512,0.85,0.34185,4.75929,1.59393
3,1876.123,3.853,26,33.449,6,0.01,0.0091,0.001,0.09322,0.89771,307.991914,80.91798179,42.3284351,3.671856519,0.073545347,0.005211457,3.05E-06,1.15E-06,3.923404189,0.543338949,0.00464914,0.000519729,71.02129131,10.93954933,8.57E-05,6.51E-06,0.003497481,0.000263577,1.56096,0.66444,0.85,0.5677,2.15333,0.98177
3,1876.123,3.853,26,33.449,6,0.01,0.0091,1,0.09322,0.89771,266.23326,65.81452562,37.6935278,3.134986383,0.075309637,0.00533643,3.01E-06,1.14E-06,4.363218512,0.60856911,0.00572666,0.000640187,84.64927241,14.00614246,6.73E-05,5.11E-06,0.003525365,0.000265675,1.56096,0.66444,0.85,0.54142,2.15333,0.98177
3,1876.123,3.853,26,33.449,6,0.01,0.0091,2,0.09322,0.89771,230.929238,53.75410682,33.65806851,2.690253817,0.077101183,0.005463336,2.87E-06,1.08E-06,4.626457931,0.648019971,0.006944368,0.00077632,98.36428345,17.32196781,5.18E-05,3.94E-06,0.003557094,0.000268062,1.56096,0.66444,0.85,0.51153,2.15333,0.98177
3,1876.123,3.853,26,33.449,6,0.01,0.0091,3,0.09322,0.89771,200.9892803,44.09477407,30.13438597,2.320151684,0.078918672,0.005592082,2.66E-06,1.00E-06,4.700883929,0.659160825,0.00830091,0.000927978,111.7029774,20.74930459,3.93E-05,2.98E-06,0.003592291,0.000270711,1.56096,0.66444,0.85,0.4793,2.15333,0.98177
3,1876.123,3.853,26,33.449,6,0.01,0.0091,4,0.09322,0.89771,175.4966244,36.32661028,27.04614012,2.0104804,0.080762761,0.005722715,2.40E-06,9.07E-07,4.597696284,0.643483788,0.009793851,0.00109489,124.2461461,24.14096664,2.93E-05,2.23E-06,0.00363067,0.000273601,1.56096,0.66444,0.85,0.4458,2.15333,0.98177
3,1876.123,3.853,26,33.449,6,0.01,0.0091,5,0.09322,0.89771,153.7078371,30.05374082,24.33007565,1.750024989,0.082634295,0.005855296,2.12E-06,8.00E-07,4.345237546,0.605504072,0.011418826,0.001276568,135.6289524,27.35137221,2.16E-05,1.64E-06,0.003671999,0.000276712,1.56096,0.66444,0.85,0.41192,2.15333,0.98177
3,1876.123,3.853,26,33.449,6,0.01,0.0091,5.444,0.09322,0.89771,145.1495699,27.67801976,23.27769846,1.649857463,0.083369255,0.005907532,2.01E-06,7.57E-07,4.211360639,0.584814459,0.012081474,0.001350654,140.225491,28.69035238,1.92E-05,1.45E-06,0.003688609,0.000277965,1.56096,0.66444,0.85,0.39696,2.15333,0.98177
3,1860.886,3.88,26,33.449,6,0.1,0.0907,0.001,0.09322,0.8161,253.6572642,56.36867106,39.4266522,3.246587222,0.066484044,0.004745203,2.41E-06,9.16E-07,4.378385816,0.622237045,0.004109141,0.00046303,67.82327154,10.32756416,9.56E-05,7.22E-06,0.00335987,0.000255102,1.61992,0.73885,0.85,0.55017,2.42799,1.04629
3,1860.886,3.88,26,33.449,6,0.1,0.0907,1,0.09322,0.8161,219.0997346,45.85008435,35.08573166,2.774817727,0.068126751,0.004862417,2.38E-06,9.04E-07,4.881568611,0.699504384,0.005084313,0.000572921,81.03790774,13.2637008,7.50E-05,5.67E-06,0.003388144,0.000257245,1.61992,0.73885,0.85,0.52466,2.42799,1.04629
3,1860.886,3.88,26,33.449,6,0.1,0.0907,2,0.09322,0.8161,189.9116747,37.45971806,31.30885035,2.383954769,0.069796717,0.004981577,2.27E-06,8.63E-07,5.187711928,0.747096565,0.006194706,0.000698051,94.38779617,16.45421038,5.78E-05,4.36E-06,0.003420161,0.000259672,1.61992,0.73885,0.85,0.49563,2.42799,1.04629
3,1860.886,3.88,26,33.449,6,0.1,0.0907,3,0.09322,0.8161,165.1811944,30.74593459,28.01319913,2.058596122,0.071492889,0.005102609,2.10E-06,8.00E-07,5.28169685,0.761740846,0.007440985,0.000838496,107.424458,19.76915644,4.38E-05,3.30E-06,0.003455565,0.000262357,1.61992,0.73885,0.85,0.46432,2.42799,1.04629
3,1860.886,3.88,26,33.449,6,0.1,0.0907,4,0.09322,0.8161,144.1427531,25.35071983,25.12674539,1.786257912,0.073216045,0.005225567,1.90E-06,7.22E-07,5.174990498,0.744942859,0.008822624,0.000994197,119.7390597,23.067944,3.27E-05,2.47E-06,0.00349409,0.00026528,1.61992,0.73885,0.85,0.43177,2.42799,1.04629
3,1860.886,3.88,26,33.449,6,0.1,0.0907,5,0.09322,0.8161,126.1761213,20.99661037,22.5898366,1.557086195,0.074967131,0.00535052,1.67E-06,6.37E-07,4.898701091,0.701853906,0.010337065,0.001164865,130.9728381,26.20994849,2.41E-05,1.82E-06,0.00353552,0.000268423,1.61992,0.73885,0.85,0.39886,2.42799,1.04629
3,1860.886,3.88,26,33.449,6,0.1,0.0907,5.408,0.09322,0.8161,119.8302024,19.51924628,21.70013838,1.47707211,0.075588649,0.005394975,1.59E-06,6.06E-07,4.764733329,0.680288221,0.01089562,0.001227781,135.157467,27.41986916,2.16E-05,1.63E-06,0.00355054,0.000269564,1.61992,0.73885,0.85,0.38552,2.42799,1.04629
3,1844.051,3.92,26,33.449,6,0.2,0.1814,0.001,0.09322,0.72542,194.1934122,34.53970595,35.98399178,2.775013762,0.059433215,0.004277414,1.86E-06,7.13E-07,5.293794658,0.78882406,0.003601548,0.000409571,64.96033265,9.802692865,0.000109894,8.27E-06,0.003250163,0.000248835,1.69173,0.8477,0.85,0.5317,2.77632,1.12811
3,1844.051,3.92,26,33.449,6,0.2,0.1814,1,0.09322,0.72542,167.61635,28.14270332,31.99793306,2.376526451,0.060953831,0.004386837,1.84E-06,7.05E-07,5.920966722,0.891503432,0.004479935,0.000509465,77.85146291,12.63828879,8.63E-05,6.49E-06,0.003279116,0.000251048,1.69173,0.8477,0.85,0.50705,2.77632,1.12811
3,1844.051,3.92,26,33.449,6,0.2,0.1814,2,0.09322,0.72542,145.1924375,23.0424797,28.5326101,2.046122024,0.062502121,0.004498251,1.75E-06,6.73E-07,6.310585511,0.956294435,0.005489112,0.00062423,90.93780337,15.73871309,6.65E-05,5.00E-06,0.003311758,0.000253544,1.69173,0.8477,0.85,0.47896,2.77632,1.12811
3,1844.051,3.92,26,33.449,6,0.2,0.1814,3,0.09322,0.72542,126.2121021,18.96222805,25.51122564,1.770830099,0.064077311,0.0046116,1.63E-06,6.24E-07,6.442118278,0.978313997,0.00663197,0.000754196,103.7842939,18.98131455,5.03E-05,3.78E-06,0.003347753,0.000256297,1.69173,0.8477,0.85,0.44865,2.77632,1.12811
3,1844.051,3.92,26,33.449,6,0.2,0.1814,4,0.09322,0.72542,110.0805655,15.68301335,22.86705431,1.540142749,0.065680305,0.004726949,1.47E-06,5.64E-07,6.327683097,0.959074899,0.007910174,0.000899548,115.9905113,22.23126023,3.76E-05,2.82E-06,0.003386855,0.000259289,1.69173,0.8477,0.85,0.41713,2.77632,1.12811
3,1844.051,3.92,26,33.449,6,0.2,0.1814,5,0.09322,0.72542,96.31647062,13.03548898,20.54487361,1.345769923,0.067312153,0.004844374,1.30E-06,4.98E-07,6.003831153,0.905079067,0.00932331,0.00106024,127.2012662,25.3517277,2.77E-05,2.08E-06,0.003428867,0.000262503,1.69173,0.8477,0.85,0.38527,2.77632,1.12811
3,1844.051,3.92,26,33.449,6,0.2,0.1814,5.366,0.09322,0.72542,92.06843305,12.2532692,19.82702065,1.285677266,0.067822548,0.004881136,1.24E-06,4.77E-07,5.862513011,0.880597108,0.009782793,0.001112433,130.9813062,26.44066388,2.51E-05,1.89E-06,0.003442265,0.00026353,1.69173,0.8477,0.85,0.37366,2.77632,1.12811
3,1827.545,3.974,26,33.449,6,0.3,0.272,0.001,0.09322,0.63475,141.0604465,19.61913595,32.33872429,2.320774018,0.053194634,0.003861855,1.44E-06,5.61E-07,6.977863044,1.120701361,0.003179445,0.000365028,62.87243223,9.446379701,0.000129315,9.70E-06,0.003195299,0.000246662,1.76993,0.99535,0.85,0.51435,3.17686,1.2222
3,1827.545,3.974,26,33.449,6,0.3,0.272,1,0.09322,0.63475,121.695049,16.06413112,28.73576055,1.993871818,0.054607803,0.003964445,1.43E-06,5.55E-07,7.833484628,1.275980333,0.003977476,0.000456642,75.60319015,12.23295008,0.000101623,7.62E-06,0.003225321,0.000248977,1.76993,0.99535,0.85,0.49055,3.17686,1.2222
3,1827.545,3.974,26,33.449,6,0.3,0.272,2,0.09322,0.63475,105.3718863,13.22619723,25.60606904,1.722323634,0.056049492,0.004069102,1.37E-06,5.31E-07,8.378203576,1.376924736,0.004903272,0.000562914,88.59970918,15.30156349,7.83E-05,5.87E-06,0.003259059,0.000251578,1.76993,0.99535,0.85,0.4634,3.17686,1.2222
3,1827.545,3.974,26,33.449,6,0.3,0.272,3,0.09322,0.63475,91.56789058,10.95177787,22.87951347,1.495605722,0.05751916,0.004175786,1.27E-06,4.93E-07,8.581435969,1.415033469,0.005962037,0.000684437,101.4365574,18.53542123,5.94E-05,4.45E-06,0.003296195,0.000254443,1.76993,0.99535,0.85,0.43408,3.17686,1.2222
3,1827.545,3.974,26,33.449,6,0.3,0.272,4,0.09322,0.63475,79.84531771,9.119649888,20.49522821,1.305191317,0.059017795,0.00428457,1.15E-06,4.46E-07,8.456134545,1.391605292,0.007157796,0.00082167,113.7175922,21.80362993,4.44E-05,3.33E-06,0.003336502,0.000257552,1.76993,0.99535,0.85,0.40359,3.17686,1.2222
3,1827.545,3.974,26,33.449,6,0.3,0.272,5,0.09322,0.63475,69.8503168,7.636211033,18.40287295,1.144354458,0.060546487,0.00439553,1.01E-06,3.93E-07,8.048341123,1.315814321,0.008492513,0.000974836,125.0867,24.97100763,3.27E-05,2.45E-06,0.003379798,0.000260892,1.76993,0.99535,0.85,0.37275,3.17686,1.2222
3,1827.545,3.974,26,33.449,6,0.3,0.272,5.326,0.09322,0.63475,67.20507895,7.260207257,17.84331659,1.101057607,0.060960659,0.004425562,9.76E-07,3.79E-07,7.888589677,1.28474525,0.008868495,0.001017903,128.517126,25.96146025,3.01E-05,2.25E-06,0.00339175,0.000261816,1.76993,0.99535,0.85,0.36276,3.17686,1.2222
3,1811.646,4,26,33.449,6,0.4,0.3627,0.001,0.09322,0.54407,97.59789926,10.67114414,28.56606324,1.903509157,0.047749999,0.003498724,1.20E-06,4.67E-07,10.21483067,1.842253051,0.002863544,0.000331836,63.45266883,9.642007425,0.000156748,1.18E-05,0.003211865,0.000249942,1.85366,1.19917,0.85,0.49819,3.63681,1.33025
3,1811.646,4,26,33.449,6,0.4,0.3627,1,0.09322,0.54407,84.18654261,8.822132168,25.36743113,1.64293363,0.049071531,0.003595549,1.18E-06,4.63E-07,11.51779221,2.120230973,0.003604495,0.00041767,76.5962875,12.55587458,0.000123425,9.26E-06,0.003243577,0.000252407,1.85366,1.19917,0.85,0.47526,3.63681,1.33025
3,1811.646,4,26,33.449,6,0.4,0.3627,2,0.09322,0.54407,72.89109422,7.338764005,22.59113148,1.425727413,0.050422739,0.00369454,1.13E-06,4.44E-07,12.37151177,2.307645528,0.004473265,0.000518289,90.10254255,15.79122587,9.53E-05,7.15E-06,0.003279152,0.000255173,1.85366,1.19917,0.85,0.44906,3.63681,1.33025
3,1811.646,4,26,33.449,6,0.4,0.3627,3,0.09322,0.54407,63.34533082,6.143075598,20.17424854,1.243705371,0.051803195,0.003795665,1.06E-06,4.13E-07,12.72494039,2.386601506,0.005477644,0.000634587,103.5378526,19.23064004,7.24E-05,5.43E-06,0.003318287,0.000258216,1.85366,1.19917,0.85,0.42074,3.63681,1.33025
3,1811.646,4,26,33.449,6,0.4,0.3627,4,0.09322,0.54407,55.24329589,5.173561013,18.06225002,1.090227371,0.05321385,0.003898993,9.56E-07,3.74E-07,12.59114318,2.357046921,0.006624394,0.000767341,116.4924575,22.73935165,5.42E-05,4.06E-06,0.003360766,0.00026152,1.85366,1.19917,0.85,0.39125,3.63681,1.33025
3,1811.646,4,26,33.449,6,0.4,0.3627,5,0.09322,0.54407,48.33800475,4.382769856,16.21006613,0.960052629,0.054655685,0.004004596,8.46E-07,3.31E-07,12.0329086,2.233812855,0.007918275,0.000917097,128.5917011,26.1751534,4.01E-05,3.00E-06,0.003406423,0.000265071,1.85366,1.19917,0.85,0.36142,3.63681,1.33025
3,1811.646,4,26,33.449,6,0.4,0.3627,5.286,0.09322,0.54407,46.80210722,4.212759044,15.79060487,0.930110523,0.054987424,0.004028796,8.20E-07,3.21E-07,11.83558618,2.188040511,0.008227766,0.000952816,131.8205192,27.12656958,3.73E-05,2.79E-06,0.003417138,0.000265906,1.85366,1.19917,0.85,0.35291,3.63681,1.33025
3,1796.668,4,26,33.449,6,0.5,0.4534,0.001,0.09322,0.45339,64.63860193,5.799295984,24.78715801,1.540252313,0.043088792,0.003189604,1.06E-06,4.18E-07,16.98395718,3.668678432,0.002639955,0.00030877,67.29096174,10.53745636,0.000197948,1.49E-05,0.003330298,0.000261149,1.94127,1.4856,0.85,0.48336,4.16281,1.45381
3,1796.668,4,26,33.449,6,0.5,0.4534,1,0.09322,0.45339,55.77297811,4.861140688,22.00107535,1.337265246,0.044335397,0.003281842,1.06E-06,4.15E-07,19.25022912,4.287517874,0.00334552,0.000391221,81.59008602,13.81634189,0.000156374,1.17E-05,0.003364774,0.00026385,1.94127,1.4856,0.85,0.46133,4.16281,1.45381
3,1796.668,4,26,33.449,6,0.5,0.4534,2,0.09322,0.45339,48.30930029,4.100551104,19.58437072,1.167104447,0.045612751,0.00337634,1.02E-06,3.99E-07,20.784317,4.722340633,0.004182515,0.000488985,96.3919751,17.49063707,0.000121161,9.10E-06,0.003403448,0.00026688,1.94127,1.4856,0.85,0.43609,4.16281,1.45381
3,1796.668,4,26,33.449,6,0.5,0.4534,3,0.09322,0.45339,42.00327718,3.480493242,17.48171386,1.023675865,0.046920324,0.003473058,9.47E-07,3.72E-07,21.48808589,4.926385004,0.005161841,0.000603323,111.2307409,21.43384743,9.23E-05,6.93E-06,0.00344602,0.000270217,1.94127,1.4856,0.85,0.40874,4.16281,1.45381
3,1796.668,4,26,33.449,6,0.5,0.4534,4,0.09322,0.45339,36.65121948,2.971658502,15.64521187,0.902019103,0.048258805,0.003572045,8.60E-07,3.38E-07,21.37028243,4.892964012,0.006293633,0.000735406,125.6577018,25.49645244,6.93E-05,5.20E-06,0.003492283,0.000273843,1.94127,1.4856,0.85,0.38025,4.16281,1.45381
3,1796.668,4,26,33.449,6,0.5,0.4534,5,0.09322,0.45339,32.08897746,2.551381261,14.03531861,0.798211006,0.049628838,0.003673349,7.63E-07,3.00E-07,20.52489751,4.650309685,0.007586157,0.00088619,139.2540272,29.51659879,5.14E-05,3.85E-06,0.003542078,0.000277746,1.94127,1.4856,0.85,0.35137,4.16281,1.45381
3,1796.668,4,26,33.449,6,0.5,0.4534,5.249,0.09322,0.45339,31.25465219,2.475570165,13.73380788,0.778242213,0.049890508,0.00369253,7.44E-07,2.92E-07,20.25121058,4.568100745,0.007842761,0.000915995,142.4255067,30.49056415,4.84E-05,3.63E-06,0.003551815,0.000278512,1.94127,1.4856,0.85,0.34421,4.16281,1.45381
3,1782.942,4,26,33.449,6,0.6,0.5441,0.001,0.09322,0.36271,41.19834696,3.250273459,21.15095039,1.239848108,0.03920866,0.002938695,1.01E-06,3.98E-07,32.97702679,9.430752761,0.002487355,0.000293843,74.85421143,12.31330701,0.000265382,2.00E-05,0.003612219,0.00028527,2.03004,1.89512,0.85,0.47,4.75929,1.59393
3,1782.942,4,26,33.449,6,0.6,0.5441,1,0.09322,0.36271,35.57579675,2.762489089,18.76794058,1.083467752,0.040396719,0.003027596,1.01E-06,3.97E-07,37.6033722,11.23255189,0.003175211,0.000374948,91.2049667,16.27267479,0.000210547,1.59E-05,0.003651507,0.000288371,2.03004,1.89512,0.85,0.44887,4.75929,1.59393
3,1782.942,4,26,33.449,6,0.6,0.5441,2,0.09322,0.36271,30.84132784,2.361341639,16.70149462,0.951347073,0.041615753,0.003118788,9.71E-07,3.83E-07,40.84168252,12.55144052,0.004001609,0.000472303,108.2575768,20.75120118,0.000163787,1.23E-05,0.003695644,0.000291855,2.03004,1.89512,0.85,0.42457,4.75929,1.59393
3,1782.942,4,26,33.449,6,0.6,0.5441,3,0.09322,0.36271,26.83928581,2.029575318,14.90395943,0.839115513,0.042864836,0.003212201,9.09E-07,3.58E-07,42.46852541,13.231767,0.004981312,0.000587621,125.4819458,25.60175791,0.000125243,9.43E-06,0.003744318,0.000295697,2.03004,1.89512,0.85,0.39818,4.75929,1.59393
3,1782.942,4,26,33.449,6,0.6,0.5441,4,0.09322,0.36271,23.44018747,1.753387808,13.33415078,0.743190926,0.044144138,0.003307848,8.28E-07,3.27E-07,42.46975612,13.23342567,0.006128782,0.000722584,142.3563367,30.64457226,9.43E-05,7.10E-06,0.003797307,0.000299881,2.03004,1.89512,0.85,0.37061,4.75929,1.59393
3,1782.942,4,26,33.449,6,0.6,0.5441,5,0.09322,0.36271,20.53991042,1.522012052,11.95810465,0.660727027,0.045453735,0.003405736,7.36E-07,2.90E-07,41.00418358,12.62203605,0.007456919,0.000878692,158.382968,35.67982602,7.01E-05,5.27E-06,0.003854435,0.000304391,2.03004,1.89512,0.85,0.34261,4.75929,1.59393
3,1782.942,4,26,33.449,6,0.6,0.5441,5.214,0.09322,0.36271,20.11420442,1.48762512,11.75033215,0.647784544,0.045656147,0.003420608,7.21E-07,2.84E-07,40.56159942,12.43149864,0.00767032,0.000903597,161.6155454,36.73510317,6.68E-05,5.02E-06,0.003863546,0.000305113,2.03004,1.89512,0.85,0.33663,4.75929,1.59393
3,1869.003,4,28,36.022,0.001,0.01,0.0094,0.001,0.0614,0.92921,368.9946655,86.60406242,44.30801205,3.340507546,0.056004996,0.003981966,1.14E-06,4.38E-07,8.37380177,1.20947654,0.002583291,0.000290443,65.04792081,8.193750809,0.000163144,1.26E-05,0.002003585,0.000151544,1.59681,0.71984,0.85,0.56041,2.26837,1.00879
3,1869.003,4,28,36.022,0.001,0.01,0.0094,1,0.0614,0.92921,311.8629226,68.12673813,39.22933619,2.846100261,0.057993896,0.00412335,1.19E-06,4.60E-07,9.634073664,1.410436301,0.003314403,0.000372649,80.17292276,10.91601937,0.000128407,9.91E-06,0.002058681,0.000155706,1.59681,0.71984,0.85,0.53989,2.26837,1.00879
